Txhash,                        BlockTimeUnix,                        BlockTime,                        Fee(SOL),                        TokenAccount,                        ChangeType,                        ChangeAmount,                        PreBalancer,                        PostBalancer,                        TokenAddress,                        TokenDecimals,                        TokenMultiplier
5G5XZdnomjm7pfdWCs48SsLkBux32Q7qqUTAcVvBgx6khipfg2JsR8bPoRQx1bBtWzjdumtCtKWHXDNaBjyNAqET,1777207409,2026-04-26T12:43:29,0.000012576,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,928093,1456424721,1455496628,So11111111111111111111111111111111111111111,9,1.0
DWQG7fkUNwRdPiJJzG88tAjNksopjuUMkzgpjnCwqabNShZ69yNeEQv2hk3sQKbpaUFZTB1s7bKizkWMMjnoAoX,1777206444,2026-04-26T12:27:24,0.000009264,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,4995613,1461420334,1456424721,So11111111111111111111111111111111111111111,9,1.0
5KN9NBRrzkg4iaHcPaNwf2MpG8sExNHkvui8uxrs2Wj49PU4ZZhibbnj7LPH3gw1RDWttQkxBDHtzGk4yUa66Go9,1777205668,2026-04-26T12:14:28,0.000011023,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2962195,1464382529,1461420334,So11111111111111111111111111111111111111111,9,1.0
56rERsa1aqD1yB8QHJEWJrhKzjvEn7fvW4oxTzpkPpszPhD1t5nQbNS3BvZqreULNZHwkCMmjVfH9VP8WG8G21FV,1777203465,2026-04-26T11:37:45,0.000008755,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,915356,1465297885,1464382529,So11111111111111111111111111111111111111111,9,1.0
4m8TdJLDkBbenoTQwRMY4U9gJK6fQ7FkvKRVdjCiJ4oHKXuzbj1jmBxzHYrcrVcaBCRLfumdv5qohWEWCiCFf8jN,1777202447,2026-04-26T11:20:47,0.000009038,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,916299,1466214184,1465297885,So11111111111111111111111111111111111111111,9,1.0
2ovbJNydK4a16PNxrLHEcRpRo8CMJ128tPFtr4pCEL9Xx4295AWMRLw86fQkBwquBZofWTJHYnSPnjhDDBpGvwFj,1777202430,2026-04-26T11:20:30,0.000009039,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,916302,1467130486,1466214184,So11111111111111111111111111111111111111111,9,1.0
4mGU9U9E8mow96D3ugwqxdesmjBHYE28KJQ9xM5VGhYGJ6jv5nnZ3NUoJTqjm1sX9jfGgb2hqS8VFyUMXt4L1WEp,1777201642,2026-04-26T11:07:22,0.000008103,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,5061342,1472191828,1467130486,So11111111111111111111111111111111111111111,9,1.0
3oGs85RrrckLnFkgPEXD775wgFE7ZBF59cVsbtMzEdAUAUCcJP8oUQzanaNSWUHGKvpvAhoTPfq2kZfEyJ5RJmTB,1777201387,2026-04-26T11:03:07,0.000012553,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,928016,1473119844,1472191828,So11111111111111111111111111111111111111111,9,1.0
2K6aei2BgYKg7YhH9vV2LAgktmR7ZY9AKtLaWqnEgj1N8kBc8186VeLo2WdMLtNyD8kHrm3fN9aobjTvK4TuNksg,1777200468,2026-04-26T10:47:48,0.00000873,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,915272,1474035116,1473119844,So11111111111111111111111111111111111111111,9,1.0
42UhyQuc2XbvAruE7T6NtAvurGmmKqmXpfMMAEr9o91EP1qzhRPozd7aVhA2qmQmTDZvLqPmLSz5Xt5B72FVUJS4,1777199831,2026-04-26T10:37:11,0.00000809,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,913140,1474948256,1474035116,So11111111111111111111111111111111111111111,9,1.0
EwiV3yTSPsztWhkZt59PLjsc1fM1yvqvzMc1sA7oTugtQkVEHCDPBu56V7GQy8vnCHJSAhT7LC2p7W1emC82jd5,1777198859,2026-04-26T10:20:59,0.000007892,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,912481,1475860737,1474948256,So11111111111111111111111111111111111111111,9,1.0
WGAQQAegqKmrpWZa6FzxFaA9cKVMbRz7cLUAXwir66ma8dHsrww2YNuTaxGRg1g4pXgWqFhHTozmYKWF669AWCi,1777197282,2026-04-26T09:54:42,0.000007708,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,911866,1476772603,1475860737,So11111111111111111111111111111111111111111,9,1.0
5YFZRByjtg27NF8KALqP7onnsHturmH9D33D4srmP89xW5ZEj763zPsCaVtfnMToaBftyrH9Dh1gwZbzfCb9ccKM,1777196627,2026-04-26T09:43:47,0.000007659,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2985783,1479758386,1476772603,So11111111111111111111111111111111111111111,9,1.0
3ye4rvtA5rdeSTmaYU49avVRTWW5N25mcCmm9LwGcph5eqR4HV6evs6AByxQs36fbiuruwnPQbhKBdQmBVY4zRdF,1777196503,2026-04-26T09:41:43,0.000007799,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,912168,1480670554,1479758386,So11111111111111111111111111111111111111111,9,1.0
p5nsccyAcUQpoDJkx8nGi3425prafV5vQEy3omKcQ1n6iVzXEDQwNMfFfadVXnzUoWxaaAvUNLQtrg6iFjB5Lbp,1777196481,2026-04-26T09:41:21,0.000008573,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,914750,1481585304,1480670554,So11111111111111111111111111111111111111111,9,1.0
2REux4eo5mMDUUWxqNWz6UvCYDJ8Rd4naQBxS6x16T275gfmHGwyfMoNA8G4UVxfUELngoHmqCvYTP43M76SVurK,1777193686,2026-04-26T08:54:46,0.000009416,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2991640,1484576944,1481585304,So11111111111111111111111111111111111111111,9,1.0
4t3UaT4FVUrmC4EgJRQajKLoV47kjR4SRTDPd9rTZDnvAryeLRBNGySRxSLxAYCvXThGk1qhvE4GXhaU3e8y4sno,1777191839,2026-04-26T08:23:59,0.000008733,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2989361,1487566305,1484576944,So11111111111111111111111111111111111111111,9,1.0
3cp748UrQYRw4oSzQuA9jGPyghn7VFi4uUmryj6s7Cr2edvnZUmg61nsrLYGmpYjWRPQRojAyMnwZa3LdwhrMpCw,1777191679,2026-04-26T08:21:19,0.000008483,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,914450,1488480755,1487566305,So11111111111111111111111111111111111111111,9,1.0
4hhx9PFH19NDeNRTFCCtxSavHWPCzMZa2eZUfJDZzG8sMeH8HG95mQTYB9jSi38DSSffDLGfxF1aHUF64VPUns5c,1777190825,2026-04-26T08:07:05,0.000008069,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,913070,1489393825,1488480755,So11111111111111111111111111111111111111111,9,1.0
4KECf7aG916jPv5QzEiTMseyJEyoAW4VGAkoRn62zK9t43X1jxELNwD7RSTvUkpnUbcvfKjZeHsBTShtMRFDmUDb,1777190370,2026-04-26T07:59:30,0.000008157,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,913361,1490307186,1489393825,So11111111111111111111111111111111111111111,9,1.0
5TvCACEgeCBhZYMf4AxKgF8KqjiFfUv7sGHejjEs6saDWBLTbzoGYtkn3SGhswWY7iqdQz7sBtRKtsy57LUzKirq,1777190152,2026-04-26T07:55:52,0.000008485,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2988536,1493295722,1490307186,So11111111111111111111111111111111111111111,9,1.0
5N8UATm1s6zQFpiVjGhw91vFd8TdEEVAat4AZXuu1BR1Bkevo3MFPFMoZwtanm6xHXrUeUd9HEZC2EAPx4jA2KQM,1777190042,2026-04-26T07:54:02,0.000008055,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,913021,1494208743,1493295722,So11111111111111111111111111111111111111111,9,1.0
2td7dWqAAH9D3nMVCo4WNLe61NyYG8WFK6WcGPNEX4j3VAYZwrmiLXDYez14b3xa14PsJTNcYZgAQyN6NffJhDnP,1777189818,2026-04-26T07:50:18,0.000008879,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2955048,1497163791,1494208743,So11111111111111111111111111111111111111111,9,1.0
5poFgUHsoWSUSmpWaTx4E2LPcPrHVzHjwgD46QGcycvQE39ddDwAk3HiAHXh2y9J7o92oZ1sb7UN1EhBCiiV2xv2,1777188550,2026-04-26T07:29:10,0.000009352,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,917346,1498081137,1497163791,So11111111111111111111111111111111111111111,9,1.0
5hztjtnhpKbWebGkMsUzAFdiAQbvRY3pZpgX26oNw5VvbBEqko5oxu64NFBmiEoUaG9y46GC2CFY9q15oCfPcS6F,1777188379,2026-04-26T07:26:19,0.000010772,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,922079,1499003216,1498081137,So11111111111111111111111111111111111111111,9,1.0
3zCWqGDss8ciLy7L3YGo6UaAatPJzGj8pR7TTFJHbNF7L8xnB88XqP1NJDhkPKVRWCikaKFrQMwmjUYdz995Pd8o,1777188330,2026-04-26T07:25:30,0.000010425,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,920921,1499924137,1499003216,So11111111111111111111111111111111111111111,9,1.0
3zTyDHkk5jeVRWkVaWLDLNHyB4kMqkhQqupSTUjbRCzYEipDcRQAYf5At6ikhDzewR7xkzbGQT14oNJkyoG2vckm,1777188313,2026-04-26T07:25:13,0.000012037,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,926297,1500850434,1499924137,So11111111111111111111111111111111111111111,9,1.0
SfWcYQRM8qNkLyUQWxZ3QU4S92N1PgNWrLoURsgvtMRfyh6cn4XhcPUAQuKQ2YDJfknXSBimZFjVA6DLGkjTNZB,1777188311,2026-04-26T07:25:11,0.000011841,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2964922,1503815356,1500850434,So11111111111111111111111111111111111111111,9,1.0
DNVNV2coizydy3YpjqEMTfL17sFeyWj2BaC8bDXguWne92mGE7x3t4f3v2Gt2hpCJCLYdn5QF35WqtWF5Xb5YF7,1777188203,2026-04-26T07:23:23,0.000012647,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,928328,1504743684,1503815356,So11111111111111111111111111111111111111111,9,1.0
4Au1CzvLZu8mNtjkk6apTo3xZxt5Wc7Z2ypfgjste1tZTb2x1TM1yDPdWWFo7JP1GZAVna8RpvzTpv2nctZoCiZe,1777187891,2026-04-26T07:18:11,0.000013709,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,931868,1505675552,1504743684,So11111111111111111111111111111111111111111,9,1.0
4SSd9dYtUxUMznA4awXJZ14ZabBuWwA8HyTxLBv3Wx9rrXkHhbPzDa7eAVFr2ekNjFGB8zJUGPkQqGwtLpELo54J,1777187852,2026-04-26T07:17:32,0.00001133,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,923941,1506599493,1505675552,So11111111111111111111111111111111111111111,9,1.0
3cNJfK6NtqAVT8EELZBw959Mj5mQKzGA7KaT6CFPeEAyRHsxNgonxrRpnUWsXKRXAEQgZiX7FH555rTa3ScG8hUU,1777187758,2026-04-26T07:15:58,0.000010906,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2961806,1509561299,1506599493,So11111111111111111111111111111111111111111,9,1.0
2MZXmSBRMr6c9eGZTkE7pJixagj7LvUe3Qsc9HeZgiQhZW8ExrU1yXt4TKAWyvH654JcXC3MYbbfhd6DEv8ZKyYk,1777187300,2026-04-26T07:08:20,0.000012064,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,926385,1510487684,1509561299,So11111111111111111111111111111111111111111,9,1.0
51sQVNm68wGjEw6sKyrXDZekmvs4rag5y2oiStLysT21BDvqRZXrM31SqRsNe7odjsMPVNSbA33RQJXVD8vfsyTx,1777187150,2026-04-26T07:05:50,0.000015008,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,936198,1511423882,1510487684,So11111111111111111111111111111111111111111,9,1.0
2N2ZWDUn7vi1vnLQ2GC5VJeAKaQMu3Hudh7huEUqaS4N9mA8UwuAN4T5EzLn1UZPZ9oC47NtGxNiNdcvy2Qt4gdU,1777187119,2026-04-26T07:05:19,0.000009973,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,919416,1512343298,1511423882,So11111111111111111111111111111111111111111,9,1.0
5v1ehnVM8KHjb69y4256w8TkMKncPdPU8azuZYAwHcm6V9jy9HTdSNUD7fDT3Sa9kV2SexryDhKpVCvKJzo84VpB,1777187114,2026-04-26T07:05:14,0.000009931,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2993356,1515336654,1512343298,So11111111111111111111111111111111111111111,9,1.0
4E3UCjiEhhdiD6hBphrqW5n4jGxNKiLEZDsM8xxrhARyvx7rWRFJRRn92Xut2xd9RcHwT445wgpdmZJ4B38uQyR1,1777187100,2026-04-26T07:05:00,0.000009918,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2993313,1518329967,1515336654,So11111111111111111111111111111111111111111,9,1.0
2qx1J71ZKw87tyjQy8AyBJNkgGj5qbPzKgtqNBxtgyz7vqm1NBqN9LkHYnBDWRUkcxAK6PBDmPbrDEqFogsZ8CG3,1777187005,2026-04-26T07:03:25,0.000008942,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,915980,1519245947,1518329967,So11111111111111111111111111111111111111111,9,1.0
5yQNV3aDS7D5QrUn2NLCn5aBSxNzibxgkH9ogy6R3BnFt4enerMkyTbhHnwA6XTwozpgLC3KmStzCzT1nnGD5VaR,1777185402,2026-04-26T06:36:42,0.000008858,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,915697,1520161644,1519245947,So11111111111111111111111111111111111111111,9,1.0
asXhQtguwA1xmhyeZzVw1Vk4CEn4ayZs6Wt74N9kLESxhqWnCPnyQuU3Mz7Cw3q9NhLQvHv1uFF27Gp9epXCThW,1777185266,2026-04-26T06:34:26,0.000012464,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3001799,1523163443,1520161644,So11111111111111111111111111111111111111111,9,1.0
2az5u2fbuAfxMhTfPWjpRa1YsttWsFWff5wd574ZgNTzeXukY8Vf5St6EM8Lb6raa9F5WVkj4AQbk4wEu5uCwEet,1777184487,2026-04-26T06:21:27,0.000008735,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,915290,1524078733,1523163443,So11111111111111111111111111111111111111111,9,1.0
KCjiAPmoGo8R1vLf6AgRbAPPGrS2xC2FjF5urUmNAM3sNgJXJThQmhBnoPTyot2m61pLWubAHb5kDdJ5VY52FwH,1777183807,2026-04-26T06:10:07,0.000008739,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,915303,1524994036,1524078733,So11111111111111111111111111111111111111111,9,1.0
359nZuDMZsD5EkxRhJLeEK6ZVXA15TGo9cST3oNHXqq8bLpdRzUdkb5o5P5JFbVHr3hNd69ftFzNXXfSjKN6NSnK,1777182989,2026-04-26T05:56:29,0.000009313,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2956496,1527950532,1524994036,So11111111111111111111111111111111111111111,9,1.0
39UAUodiVjvCqK2t8PV1nZQjAVn5Rhu6JwfEMX4Jf61Z98wib6GjHRDWPx3fJJ7VN4BWJfiAoWRJzYg7ufeSmjA7,1777182440,2026-04-26T05:47:20,0.000008458,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,914365,1528864897,1527950532,So11111111111111111111111111111111111111111,9,1.0
2ZtQT1wEroVRCgXKLkgW4jDYNehrv7DJoThJ7ej6iSLcpj71pWxHNA6Qj2rMXSXqoboJmaizEa1QwmG4EMd2dVLS,1777181463,2026-04-26T05:31:03,0.000012833,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,928950,1529793847,1528864897,So11111111111111111111111111111111111111111,9,1.0
46DnhU3HBRBPJkg9UNf4BqTBK3SekHXzRCz3a2hDo4wBDY15QAkCM34P8cdERAjaso844tBPGEnaBg8ku1ofd2Em,1777181397,2026-04-26T05:29:57,0.000014904,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2975133,1532768980,1529793847,So11111111111111111111111111111111111111111,9,1.0
4uLNE655GPYVsHHi8kNPFRBs2yY9RZkWetFoBcGPdHqhpM7i74zUPzQ86LoqwwWyXAVHYCgwVHL8GRgb3WN9KitE,1777180539,2026-04-26T05:15:39,0.000012082,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2965725,1535734705,1532768980,So11111111111111111111111111111111111111111,9,1.0
5T7fhhHK5385D8qyQoGYZdze7WdBQny4YieDGJ65kyaiUBASJTWeXyk8RFgC5j5BDTYAwjASqZnxCgXcFzc6GoHk,1777179276,2026-04-26T04:54:36,0.000016645,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,941656,1536676361,1535734705,So11111111111111111111111111111111111111111,9,1.0
K9rc4V84X1jGeXXF83ABYFYxLDekai8PQcnm9kN2b1bNgDLno8XeXyEPWHiGinj2tmxcUWA5xtfJLXFe1LXpBvD,1777178968,2026-04-26T04:49:28,0.000209532,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3658693,1540335054,1536676361,So11111111111111111111111111111111111111111,9,1.0
WP8SL5QGpPLbxtzkFA44ZUnhw8Y3Wiu3KAA9kyETN7f98cHewkr8CNo4Jsfyii4WFQSxDyrRhaFJ8jb3Kkm6FUA,1777178334,2026-04-26T04:38:54,0.000009508,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2957146,1543292200,1540335054,So11111111111111111111111111111111111111111,9,1.0
5Ex1gUPteP3XeLEspXFRPY6edEvAYdsv74PBcc6XGgtR5CHYhtGhEtn6YE2uTEg5CvdHYENL2dVYXcr742WsE3tf,1777177848,2026-04-26T04:30:48,0.000012926,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2968539,1546260739,1543292200,So11111111111111111111111111111111111111111,9,1.0
3zB3DBvsefB97sqARUGPKFhEkQimMdJ92mwo6KkSiCJDZVw33LZ1Vmj89Ajf64zKtV4325XCGsgf5X7ECyxQ3iCg,1777177594,2026-04-26T04:26:34,0.000008545,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,914656,1547175395,1546260739,So11111111111111111111111111111111111111111,9,1.0
3mvrud23bafwHPci55YKqRcjG2Nv24VVLdW4u5kLWQridWEPCwdkKN9QzapVRS1hSPR1xYJyVrrTT9W7UUHCvc9T,1777177500,2026-04-26T04:25:00,0.000007695,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,4990383,1552165778,1547175395,So11111111111111111111111111111111111111111,9,1.0
2uAbbcAJh5CtAMA3BMxM25jZeU43s7Z4w7TwDrLPM8UKxvfPwHAhKsnk3hoDSqpRuiQTQTqB2tXxBaieLeV5P76Q,1777176824,2026-04-26T04:13:44,0.000009834,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,918952,1553084730,1552165778,So11111111111111111111111111111111111111111,9,1.0
xhg6KHMxYj21X23YmMH4GAJDFYbVMysRPpqwbsb3LLssXTTwaHBPpL978wEvmD8xsvKbaZ46nJ3DDmqSWqw3Gsf,1777176794,2026-04-26T04:13:14,0.000013082,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,929779,1554014509,1553084730,So11111111111111111111111111111111111111111,9,1.0
3CMVGwFX9faXW6AaePifpZewLLjCfySLSb9AoAiKhMJgpKWRfj6hUqbWwPv3NAXszYj2tuMdgS8i68TACUWNQeCC,1777176233,2026-04-26T04:03:53,0.000011972,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3000160,1557014669,1554014509,So11111111111111111111111111111111111111111,9,1.0
2CYSdVtVWeh23kWQ3K1JmY62ZTo4DFC98b7nSC1cSBxz3AtjymBS1uwQikj39SVZuFU4mdQKYPxzRBHzJ8UGDN1X,1777175857,2026-04-26T03:57:37,0.000012854,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,3003100,1560017769,1557014669,So11111111111111111111111111111111111111111,9,1.0
4vgXhmqREkkKqDoxEEZ2fYkxgFUx7BFLkGiqeHYewAvDfkoyWThbsX9rCftHLCmzHFJZnqbxbWQXqbAsAf9QVzn2,1777175110,2026-04-26T03:45:10,0.000011042,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,922981,1560940750,1560017769,So11111111111111111111111111111111111111111,9,1.0
2BRWnuS1Qdx8CToom2V1j2SYeLYw2bSpkZEjjBsCeEF589CpY6znpAEytgVru6X81hE76u4zMwQcESDyeuP45yTm,1777175057,2026-04-26T03:44:17,0.000011398,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,924164,1561864914,1560940750,So11111111111111111111111111111111111111111,9,1.0
5iB7Q3MBR4ZV1CXnjgPSMJAPmrFVWrKVZ9z2i3rDbjfA7aZULUC1yit39Xkn8bfK1BZCSjS1jzqbNPAJzxhezSJv,1777174754,2026-04-26T03:39:14,0.000010109,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,919868,1562784782,1561864914,So11111111111111111111111111111111111111111,9,1.0
4Q7pdkHZCD6JUYk8qz1igKQeB1rpoJ1f2KDXbFZBjZetixbXGVvUDvpRM5wyVoejJ74qrtxSLr1pDuPfcdRjRU76,1777172820,2026-04-26T03:07:00,0.000014616,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2974173,1565758955,1562784782,So11111111111111111111111111111111111111111,9,1.0
2TV8ETspXas3ERbcNHLqgtHWNE6VcNSWRivj9xi8kPsCq4dWYAEuh13PYHfGqPk5GFrNaqMkWcfr3gqxZB4GHQXm,1777172575,2026-04-26T03:02:55,0.000010522,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,921246,1566680201,1565758955,So11111111111111111111111111111111111111111,9,1.0
4VbPXWi5PSUc2YWLAbTEFsUjSCZSpZD5s6Lc4D6tuHNdPP55XDFzvA85wqH5SCBPw4DotWSxxfffwpc6uwgrBNxP,1777172338,2026-04-26T02:58:58,0.000010192,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,920146,1567600347,1566680201,So11111111111111111111111111111111111111111,9,1.0
4CPzUrjwzGZKzQiFE75TbRQqr8JZhRKqmeNGpBHQtpAdSwi8FFEzrsh7HXin6AH1DgkV2XcmpvqS2XMwFyrfukJ8,1777172317,2026-04-26T02:58:37,0.000009874,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,919085,1568519432,1567600347,So11111111111111111111111111111111111111111,9,1.0
2fZ1bbwsbZwix35gaA8Qc5ZrGCGQNibNADzpcQFadHqzXa76gwkxYaZqv37FDx8sj7ijT8aXvafoPv1qTJFtXVhh,1777171983,2026-04-26T02:53:03,0.000019403,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,950850,1569470282,1568519432,So11111111111111111111111111111111111111111,9,1.0
2ZBBvF3qZ3Tt3AS3rQFFFzZk8EpaMdvoM2hYardTaHggAGf7RnNuKXjLztwb4Snc3t3ZDeM4mAPXddpDsiW4fyH8,1777171952,2026-04-26T02:52:32,0.00001043,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,5069098,1574539380,1569470282,So11111111111111111111111111111111111111111,9,1.0
4bq2Ux4ABVSDA2h55Tu9SJ8G44WmCzMtoA4N3pTkRZjoGJJXHiiMnKmiyxHGAt9FsJKWXMP8QZD5VUmyddTe43S7,1777171323,2026-04-26T02:42:03,0.000008231,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2952889,1577492269,1574539380,So11111111111111111111111111111111111111111,9,1.0
4P6XGhNxc4GzJ8CJUEyVjeCrXn5EHdK927kPuaP2zGy8wM6YyX5sstCrpVbWvV87KxA91AMCGLp1XwCxWSmEtRjP,1777170901,2026-04-26T02:35:01,0.000011557,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,2963975,1580456244,1577492269,So11111111111111111111111111111111111111111,9,1.0
GzS6a4kuH9KoTbMRGdrf5FHRSE3Nhn6F6ihpwpLbvtRMkTHixnTSpqwGSgnghnGSBnTxPx2TZErJREbCz9H3c5W,1777170829,2026-04-26T02:33:49,0.00000942,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,917571,1581373815,1580456244,So11111111111111111111111111111111111111111,9,1.0
3nEKoPSLEsz1233uLScCHF1YChx7bM94YuDqr88BdYZZba1FYbj1GmfLKH31D89MXGRvMAo23gLRRAvuMyy59pJH,1777169440,2026-04-26T02:10:40,0.000010974,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,922753,1582296568,1581373815,So11111111111111111111111111111111111111111,9,1.0
4YUA2X9abLJmKdsp9p1BrJs5jkTSxVamVmDo5UP5UP3iWvtfBgithGon24AcRLAf6k7adkBMCnm7hgvVL48y1NqQ,1777169419,2026-04-26T02:10:19,0.00001021,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,920206,1583216774,1582296568,So11111111111111111111111111111111111111111,9,1.0
2pchx5TN5boKQMLGuZbpQjDSVVmgZscnmYsM7YUWwfvfM5xF1A52kkttrctyPAM9BCrYyVDVof5WKUsh8P7XkaY9,1777169306,2026-04-26T02:08:26,0.000010918,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,922566,1584139340,1583216774,So11111111111111111111111111111111111111111,9,1.0
E41NDE2XvNdRBXYAVAzF6HX9zA97a479bcK1SGeNcTqxLHteHDVvrcknuzkYs7B7w1KoVXz7yLHbG84EUkxqASB,1777169280,2026-04-26T02:08:00,0.000015649,CfsbuMYm6fYT7CpVHP2WfDWuAEfzwNg6U8TXUZGHprUX,dec,938336,1585077676,1584139340,So11111111111111111111111111111111111111111,9,1.0
